Date_of_Journey,Airline,Source,Destination,Product,Customer,Revenue
2022-11-21,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,378018.45716148516
2022-11-22,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,362010.57855279907
2022-11-23,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,365888.23273111513
2022-11-24,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,376506.8109752816
2022-11-25,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,386637.74944519193
2022-11-26,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,362440.6417179659
2022-11-27,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,371205.2611643833
2022-11-28,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,377779.2179760011
2022-11-29,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361771.33936731203
2022-11-30,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,365648.993545641
2022-12-01,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,376267.57178981917
2022-12-02,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,386398.51025970984
2022-12-03,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,362201.40253249527
2022-12-04,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,370966.021978863
2022-12-05,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,377539.97879057174
2022-12-06,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361532.10018185456
2022-12-07,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,365409.75436020474
2022-12-08,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,376028.3326043657
2022-12-09,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,386159.2710742857
2022-12-10,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361962.1633470245
2022-12-11,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,370726.78279339627
2022-12-12,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,377300.7396050734
2022-12-13,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361292.86099636747
2022-12-14,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,365170.5151747306
2022-12-15,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,375789.0934188408
2022-12-16,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,385920.03188880364
2022-12-17,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361722.92416152987
2022-12-18,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,370487.5436079295
2022-12-19,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,377061.50041957514
2022-12-20,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361053.62181094236
2022-12-21,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,364931.27598927537
2022-12-22,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,375549.8542333829
2022-12-23,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,385680.7927033324
2022-12-24,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361483.6849760832
2022-12-25,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,370248.30442249525
2022-12-26,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,376822.2612341458
2022-12-27,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,360814.38262545527
2022-12-28,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,364692.03680382017
2022-12-29,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,375310.6150479249
2022-12-30,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,385441.5535178612
2022-12-31,FlyDubai,Chennai,Dubai,First Class,Rare Flyer,361244.4457906274
2021-01-01,FlyDubai,Dubai,Chennai,Business,First Flyer,368689.55187115626
2021-01-02,FlyDubai,Dubai,Chennai,Business,First Flyer,343654.3732338779
2021-01-03,FlyDubai,Dubai,Chennai,Business,First Flyer,337821.092919616
2021-01-04,FlyDubai,Dubai,Chennai,Business,First Flyer,338514.18447419856
2021-01-05,FlyDubai,Dubai,Chennai,Business,First Flyer,334079.3776862566
2021-01-06,FlyDubai,Dubai,Chennai,Business,First Flyer,355050.9396659049
2021-01-07,FlyDubai,Dubai,Chennai,Business,First Flyer,346653.62812149164
2021-01-08,FlyDubai,Dubai,Chennai,Business,First Flyer,368218.5919267251
2021-01-09,FlyDubai,Dubai,Chennai,Business,First Flyer,343183.4132894589
2021-01-10,FlyDubai,Dubai,Chennai,Business,First Flyer,337350.13297527103
2021-01-11,FlyDubai,Dubai,Chennai,Business,First Flyer,338043.22452977975
2021-01-12,FlyDubai,Dubai,Chennai,Business,First Flyer,333608.41774187895
2021-01-13,FlyDubai,Dubai,Chennai,Business,First Flyer,354579.9797214707
2021-01-14,FlyDubai,Dubai,Chennai,Business,First Flyer,346182.6681769853
2021-01-15,FlyDubai,Dubai,Chennai,Business,First Flyer,367747.63198210543
2021-01-16,FlyDubai,Dubai,Chennai,Business,First Flyer,342712.4533447003
2021-01-17,FlyDubai,Dubai,Chennai,Business,First Flyer,336879.17303038476
2021-01-18,FlyDubai,Dubai,Chennai,Business,First Flyer,337572.26458483987
2021-01-19,FlyDubai,Dubai,Chennai,Business,First Flyer,333137.4577968339
2021-01-20,FlyDubai,Dubai,Chennai,Business,First Flyer,354109.0197764021
2021-01-21,FlyDubai,Dubai,Chennai,Business,First Flyer,345711.7082319133
2021-01-22,FlyDubai,Dubai,Chennai,Business,First Flyer,367276.6720370308
2021-01-23,FlyDubai,Dubai,Chennai,Business,First Flyer,342241.4933996781
2021-01-24,FlyDubai,Dubai,Chennai,Business,First Flyer,336408.21308535204
2021-01-25,FlyDubai,Dubai,Chennai,Business,First Flyer,337101.3046372454
2021-01-26,FlyDubai,Dubai,Chennai,Business,First Flyer,332666.49784673186
2021-01-27,FlyDubai,Dubai,Chennai,Business,First Flyer,353638.05982367875
2021-01-28,FlyDubai,Dubai,Chennai,Business,First Flyer,345240.7482767124
2021-01-29,FlyDubai,Dubai,Chennai,Business,First Flyer,366805.7120793128
2021-01-30,FlyDubai,Dubai,Chennai,Business,First Flyer,341770.5334393492
2021-01-31,FlyDubai,Dubai,Chennai,Business,First Flyer,335937.2531225257
2021-02-01,FlyDubai,Dubai,Chennai,Business,First Flyer,336630.3446744576
2021-02-02,FlyDubai,Dubai,Chennai,Business,First Flyer,332195.53788389906
2021-02-03,FlyDubai,Dubai,Chennai,Business,First Flyer,353167.09986091027
2021-02-04,FlyDubai,Dubai,Chennai,Business,First Flyer,344769.7883139102
2021-02-05,FlyDubai,Dubai,Chennai,Business,First Flyer,366334.75211646216
2021-02-06,FlyDubai,Dubai,Chennai,Business,First Flyer,341299.5734771932
2021-02-07,FlyDubai,Dubai,Chennai,Business,First Flyer,335466.2931610104
2021-02-08,FlyDubai,Dubai,Chennai,Business,First Flyer,336159.3847135948
2021-02-09,FlyDubai,Dubai,Chennai,Business,First Flyer,331724.57792365155
2021-02-10,FlyDubai,Dubai,Chennai,Business,First Flyer,352696.13990129885
2021-02-11,FlyDubai,Dubai,Chennai,Business,First Flyer,344298.8283549672
2021-02-12,FlyDubai,Dubai,Chennai,Business,First Flyer,365863.7921581711
2021-02-13,FlyDubai,Dubai,Chennai,Business,First Flyer,340828.6135188801
2021-02-14,FlyDubai,Dubai,Chennai,Business,First Flyer,334995.3332026754
2021-02-15,FlyDubai,Dubai,Chennai,Business,First Flyer,335688.4247552323
2021-02-16,FlyDubai,Dubai,Chennai,Business,First Flyer,331253.617965329
2021-02-17,FlyDubai,Dubai,Chennai,Business,First Flyer,352225.1799429705
2021-02-18,FlyDubai,Dubai,Chennai,Business,First Flyer,343827.868398405
2021-02-19,FlyDubai,Dubai,Chennai,Business,First Flyer,365392.8322034227
2021-02-20,FlyDubai,Dubai,Chennai,Business,First Flyer,340357.6535659323
2021-02-21,FlyDubai,Dubai,Chennai,Business,First Flyer,334524.37325156224
2021-02-22,FlyDubai,Dubai,Chennai,Business,First Flyer,335217.46480594395
2021-02-23,FlyDubai,Dubai,Chennai,Business,First Flyer,330782.65801776876
2021-02-24,FlyDubai,Dubai,Chennai,Business,First Flyer,351754.2199972123
2021-02-25,FlyDubai,Dubai,Chennai,Business,First Flyer,343356.90845261776
2021-02-26,FlyDubai,Dubai,Chennai,Business,First Flyer,364921.8722576164
2021-02-27,FlyDubai,Dubai,Chennai,Business,First Flyer,339886.69362013816
2021-02-28,FlyDubai,Dubai,Chennai,Business,First Flyer,334053.4133056779
2021-03-01,FlyDubai,Dubai,Chennai,Business,First Flyer,334746.50485241786
2021-03-02,FlyDubai,Dubai,Chennai,Business,First Flyer,330311.69805663294
2021-03-03,FlyDubai,Dubai,Chennai,Business,First Flyer,351283.2600284047
2021-03-04,FlyDubai,Dubai,Chennai,Business,First Flyer,342885.9484761614
2021-03-05,FlyDubai,Dubai,Chennai,Business,First Flyer,364450.9122734962
2021-03-06,FlyDubai,Dubai,Chennai,Business,First Flyer,339415.7336283543
2021-03-07,FlyDubai,Dubai,Chennai,Business,First Flyer,333582.45330626756
2021-03-08,FlyDubai,Dubai,Chennai,Business,First Flyer,334275.5448529779
2021-03-09,FlyDubai,Dubai,Chennai,Business,First Flyer,329840.73805716686
2021-03-10,FlyDubai,Dubai,Chennai,Business,First Flyer,350812.30002895853
2021-03-11,FlyDubai,Dubai,Chennai,Business,First Flyer,342414.98847671656
2021-03-12,FlyDubai,Dubai,Chennai,Business,First Flyer,363979.9522740616
2021-03-13,FlyDubai,Dubai,Chennai,Business,First Flyer,338944.7736244832
2021-03-14,FlyDubai,Dubai,Chennai,Business,First Flyer,333111.49329791457
2021-03-15,FlyDubai,Dubai,Chennai,Business,First Flyer,333804.584840124
2021-03-16,FlyDubai,Dubai,Chennai,Business,First Flyer,329369.7780398154
2021-03-17,FlyDubai,Dubai,Chennai,Business,First Flyer,350341.340007123
2021-03-18,FlyDubai,Dubai,Chennai,Business,First Flyer,341944.02845043404
2021-03-19,FlyDubai,Dubai,Chennai,Business,First Flyer,363508.99224329356
2021-03-20,FlyDubai,Dubai,Chennai,Business,First Flyer,338473.8135936705
2021-03-21,FlyDubai,Dubai,Chennai,Business,First Flyer,332640.5332671366
2021-03-22,FlyDubai,Dubai,Chennai,Business,First Flyer,333333.6248093683
2021-03-23,FlyDubai,Dubai,Chennai,Business,First Flyer,328898.8180091008
2021-03-24,FlyDubai,Dubai,Chennai,Business,First Flyer,349870.37997485703
2021-03-25,FlyDubai,Dubai,Chennai,Business,First Flyer,341473.06841663964
2021-03-26,FlyDubai,Dubai,Chennai,Business,First Flyer,363038.03220796445
2021-03-27,FlyDubai,Dubai,Chennai,Business,First Flyer,338002.85355683323
2021-03-28,FlyDubai,Dubai,Chennai,Business,First Flyer,332169.57322878484
2021-03-29,FlyDubai,Dubai,Chennai,Business,First Flyer,332862.6647694408
2021-03-30,FlyDubai,Dubai,Chennai,Business,First Flyer,328427.85796764214
2021-03-31,FlyDubai,Dubai,Chennai,Business,First Flyer,349399.4199334435
2021-04-01,FlyDubai,Dubai,Chennai,Business,First Flyer,341002.1083752529
2021-04-02,FlyDubai,Dubai,Chennai,Business,First Flyer,362567.07216657046
2021-04-03,FlyDubai,Dubai,Chennai,Business,First Flyer,337531.8935154349
2021-04-04,FlyDubai,Dubai,Chennai,Business,First Flyer,331698.61318736454
2021-04-05,FlyDubai,Dubai,Chennai,Business,First Flyer,332391.7047234614
2021-04-06,FlyDubai,Dubai,Chennai,Business,First Flyer,327956.8979169577
2021-04-07,FlyDubai,Dubai,Chennai,Business,First Flyer,348928.45987806434
2021-04-08,FlyDubai,Dubai,Chennai,Business,First Flyer,340531.1483151621
2021-04-09,FlyDubai,Dubai,Chennai,Business,First Flyer,362096.1121018755
2021-04-10,FlyDubai,Dubai,Chennai,Business,First Flyer,337060.93344605406
2021-04-11,FlyDubai,Dubai,Chennai,Business,First Flyer,331227.6531133663
2021-04-12,FlyDubai,Dubai,Chennai,Business,First Flyer,331920.7446493675
2021-04-13,FlyDubai,Dubai,Chennai,Business,First Flyer,327485.9378428846
2021-04-14,FlyDubai,Dubai,Chennai,Business,First Flyer,348457.4998040302
2021-04-15,FlyDubai,Dubai,Chennai,Business,First Flyer,340060.18824112444
2021-04-16,FlyDubai,Dubai,Chennai,Business,First Flyer,361625.15202778456
2021-04-17,FlyDubai,Dubai,Chennai,Business,First Flyer,336589.9733689263
2021-04-18,FlyDubai,Dubai,Chennai,Business,First Flyer,330756.6930332064
2021-04-19,FlyDubai,Dubai,Chennai,Business,First Flyer,331449.78456619405
2021-04-20,FlyDubai,Dubai,Chennai,Business,First Flyer,327014.9777567246
2021-04-21,FlyDubai,Dubai,Chennai,Business,First Flyer,347986.53971486347
2021-04-22,FlyDubai,Dubai,Chennai,Business,First Flyer,339589.22814892785
2021-04-23,FlyDubai,Dubai,Chennai,Business,First Flyer,361154.1919325765
2021-04-24,FlyDubai,Dubai,Chennai,Business,First Flyer,336119.01327375975
2021-04-25,FlyDubai,Dubai,Chennai,Business,First Flyer,330285.7329380226
2021-04-26,FlyDubai,Dubai,Chennai,Business,First Flyer,330978.8244709806
2021-04-27,FlyDubai,Dubai,Chennai,Business,First Flyer,326544.017661485
2021-04-28,FlyDubai,Dubai,Chennai,Business,First Flyer,347515.5796220289
2021-04-29,FlyDubai,Dubai,Chennai,Business,First Flyer,339118.26805848634
2021-04-30,FlyDubai,Dubai,Chennai,Business,First Flyer,360683.2318446005
2021-05-01,FlyDubai,Dubai,Chennai,Business,First Flyer,335648.0531881725
2021-05-02,FlyDubai,Dubai,Chennai,Business,First Flyer,329814.772854824
2021-05-03,FlyDubai,Dubai,Chennai,Business,First Flyer,330507.8643902314
2021-05-04,FlyDubai,Dubai,Chennai,Business,First Flyer,326073.0575831712
2021-05-05,FlyDubai,Dubai,Chennai,Business,First Flyer,347044.61954367696
2021-05-06,FlyDubai,Dubai,Chennai,Business,First Flyer,338647.3079801333
2021-05-07,FlyDubai,Dubai,Chennai,Business,First Flyer,360212.2717661989
2021-05-08,FlyDubai,Dubai,Chennai,Business,First Flyer,335177.0931098173
2021-05-09,FlyDubai,Dubai,Chennai,Business,First Flyer,329343.81277644687
2021-05-10,FlyDubai,Dubai,Chennai,Business,First Flyer,330036.90430971753
2021-05-11,FlyDubai,Dubai,Chennai,Business,First Flyer,325602.09750053956
2021-05-12,FlyDubai,Dubai,Chennai,Business,First Flyer,346573.65945883
2021-05-13,FlyDubai,Dubai,Chennai,Business,First Flyer,338176.34789314953
2021-05-14,FlyDubai,Dubai,Chennai,Business,First Flyer,359741.31167707144
2021-05-15,FlyDubai,Dubai,Chennai,Business,First Flyer,334706.13301845215
2021-05-16,FlyDubai,Dubai,Chennai,Business,First Flyer,328872.85268295766
2021-05-17,FlyDubai,Dubai,Chennai,Business,First Flyer,329565.94421620085
2021-05-18,FlyDubai,Dubai,Chennai,Business,First Flyer,325131.13740701193
2021-05-19,FlyDubai,Dubai,Chennai,Business,First Flyer,346102.69936537306
2021-05-20,FlyDubai,Dubai,Chennai,Business,First Flyer,337705.3877996892
2021-05-21,FlyDubai,Dubai,Chennai,Business,First Flyer,359270.3515836086
2021-05-22,FlyDubai,Dubai,Chennai,Business,First Flyer,334235.1731406324
2021-05-23,FlyDubai,Dubai,Chennai,Business,First Flyer,328401.893020591
2021-05-24,FlyDubai,Dubai,Chennai,Business,First Flyer,329094.9847693977
2021-05-25,FlyDubai,Dubai,Chennai,Business,First Flyer,324660.17817569466
2021-05-26,FlyDubai,Dubai,Chennai,Business,First Flyer,345631.74034951936
2021-05-27,FlyDubai,Dubai,Chennai,Business,First Flyer,337234.4289993918
2021-05-28,FlyDubai,Dubai,Chennai,Business,First Flyer,358799.39299885347
2021-05-29,FlyDubai,Dubai,Chennai,Business,First Flyer,333764.2145557985
2021-05-30,FlyDubai,Dubai,Chennai,Business,First Flyer,327930.9344357919
2021-05-31,FlyDubai,Dubai,Chennai,Business,First Flyer,328624.02618457127
2021-06-01,FlyDubai,Dubai,Chennai,Business,First Flyer,324189.2195908891
2021-06-02,FlyDubai,Dubai,Chennai,Business,First Flyer,345160.7817626009
2021-06-03,FlyDubai,Dubai,Chennai,Business,First Flyer,336763.47041031346
2021-06-04,FlyDubai,Dubai,Chennai,Business,First Flyer,358328.4344075748
2021-06-05,FlyDubai,Dubai,Chennai,Business,First Flyer,333293.2559623576
2021-06-06,FlyDubai,Dubai,Chennai,Business,First Flyer,327459.97584026196
2021-06-07,FlyDubai,Dubai,Chennai,Business,First Flyer,328153.0675869004
2021-06-08,FlyDubai,Dubai,Chennai,Business,First Flyer,323718.2609910402
2021-06-09,FlyDubai,Dubai,Chennai,Business,First Flyer,344689.8231627464
2021-06-10,FlyDubai,Dubai,Chennai,Business,First Flyer,336292.51181048574
2021-06-11,FlyDubai,Dubai,Chennai,Business,First Flyer,357857.4758077575
2021-06-12,FlyDubai,Dubai,Chennai,Business,First Flyer,332822.29736257513
2021-06-13,FlyDubai,Dubai,Chennai,Business,First Flyer,326989.01724040066
2021-06-14,FlyDubai,Dubai,Chennai,Business,First Flyer,327682.1090146676
2021-06-15,FlyDubai,Dubai,Chennai,Business,First Flyer,323247.30244637147
2021-06-16,FlyDubai,Dubai,Chennai,Business,First Flyer,344218.8646456619
2021-06-17,FlyDubai,Dubai,Chennai,Business,First Flyer,335821.55332096893
2021-06-18,FlyDubai,Dubai,Chennai,Business,First Flyer,357386.51734587265
2021-06-19,FlyDubai,Dubai,Chennai,Business,First Flyer,332351.33892821905
2021-06-20,FlyDubai,Dubai,Chennai,Business,First Flyer,326518.05883373757
2021-06-21,FlyDubai,Dubai,Chennai,Business,First Flyer,327211.15060797497
2021-06-22,FlyDubai,Dubai,Chennai,Business,First Flyer,322776.34403968445
2021-06-23,FlyDubai,Dubai,Chennai,Business,First Flyer,343747.9062389885
2021-06-24,FlyDubai,Dubai,Chennai,Business,First Flyer,335350.5949142665
2021-06-25,FlyDubai,Dubai,Chennai,Business,First Flyer,356915.55893915106
2021-06-26,FlyDubai,Dubai,Chennai,Business,First Flyer,331880.38063401065
2021-06-27,FlyDubai,Dubai,Chennai,Business,First Flyer,326047.10065194004
2021-06-28,FlyDubai,Dubai,Chennai,Business,First Flyer,326740.1925387027
2021-06-29,FlyDubai,Dubai,Chennai,Business,First Flyer,322305.3860829187
2021-06-30,FlyDubai,Dubai,Chennai,Business,First Flyer,343276.9483947688
2021-07-01,FlyDubai,Dubai,Chennai,Business,First Flyer,334879.63718256995
2021-07-02,FlyDubai,Dubai,Chennai,Business,First Flyer,356444.60131993645
2021-07-03,FlyDubai,Dubai,Chennai,Business,First Flyer,331409.42301481485
2021-07-04,FlyDubai,Dubai,Chennai,Business,First Flyer,325576.14303278376
2021-07-05,FlyDubai,Dubai,Chennai,Business,First Flyer,326269.23491951684
2021-07-06,FlyDubai,Dubai,Chennai,Business,First Flyer,321834.42846375756
2021-07-07,FlyDubai,Dubai,Chennai,Business,First Flyer,342805.9907762652
2021-07-08,FlyDubai,Dubai,Chennai,Business,First Flyer,334408.67956475134
2021-07-09,FlyDubai,Dubai,Chennai,Business,First Flyer,355973.64370282146
2021-07-10,FlyDubai,Dubai,Chennai,Business,First Flyer,330938.46539842326
2021-07-11,FlyDubai,Dubai,Chennai,Business,First Flyer,325105.18541707005
2021-07-12,FlyDubai,Dubai,Chennai,Business,First Flyer,325798.27730446204
2021-07-13,FlyDubai,Dubai,Chennai,Business,First Flyer,321363.470849365
2021-07-14,FlyDubai,Dubai,Chennai,Business,First Flyer,342335.0331618599
2021-07-15,FlyDubai,Dubai,Chennai,Business,First Flyer,333937.7219503308
2021-07-16,FlyDubai,Dubai,Chennai,Business,First Flyer,355502.6860883921
2021-07-17,FlyDubai,Dubai,Chennai,Business,First Flyer,330467.50778398337
2021-07-18,FlyDubai,Dubai,Chennai,Business,First Flyer,324634.22780259675
2021-07-19,FlyDubai,Dubai,Chennai,Business,First Flyer,325327.32053827425
2021-07-20,FlyDubai,Dubai,Chennai,Business,First Flyer,320892.5149314135
2021-07-21,FlyDubai,Dubai,Chennai,Business,First Flyer,341864.0780920726
2021-07-22,FlyDubai,Dubai,Chennai,Business,First Flyer,333466.76772873034
2021-07-23,FlyDubai,Dubai,Chennai,Business,First Flyer,355031.7327150068
2021-07-24,FlyDubai,Dubai,Chennai,Business,First Flyer,329996.55525877123
2021-07-25,FlyDubai,Dubai,Chennai,Business,First Flyer,324163.2761256538
2021-07-26,FlyDubai,Dubai,Chennai,Business,First Flyer,324856.36886120774
2021-07-27,FlyDubai,Dubai,Chennai,Business,First Flyer,320421.5632543362
2021-07-28,FlyDubai,Dubai,Chennai,Business,First Flyer,341393.1264150404
2021-07-29,FlyDubai,Dubai,Chennai,Business,First Flyer,332995.816051725
2021-07-30,FlyDubai,Dubai,Chennai,Business,First Flyer,354560.7810379941
2021-07-31,FlyDubai,Dubai,Chennai,Business,First Flyer,329525.60358586704
2021-08-01,FlyDubai,Dubai,Chennai,Business,First Flyer,323692.32445684046
2021-08-02,FlyDubai,Dubai,Chennai,Business,First Flyer,324385.41719661193
2021-08-03,FlyDubai,Dubai,Chennai,Business,First Flyer,319950.6115938117
2021-08-04,FlyDubai,Dubai,Chennai,Business,First Flyer,340922.1747586234
2021-08-05,FlyDubai,Dubai,Chennai,Business,First Flyer,332524.864399387
2021-08-06,FlyDubai,Dubai,Chennai,Business,First Flyer,354089.82938975457
2021-08-07,FlyDubai,Dubai,Chennai,Business,First Flyer,329054.6519376397
2021-08-08,FlyDubai,Dubai,Chennai,Business,First Flyer,323221.3728086594
2021-08-09,FlyDubai,Dubai,Chennai,Business,First Flyer,323914.46554833517
2021-08-10,FlyDubai,Dubai,Chennai,Business,First Flyer,319479.65994555585
2021-08-11,FlyDubai,Dubai,Chennai,Business,First Flyer,340451.22311206703
2021-08-12,FlyDubai,Dubai,Chennai,Business,First Flyer,332053.91275453905
2021-08-13,FlyDubai,Dubai,Chennai,Business,First Flyer,353618.8777465738
2021-08-14,FlyDubai,Dubai,Chennai,Business,First Flyer,328583.7002961005
2021-08-15,FlyDubai,Dubai,Chennai,Business,First Flyer,322750.4211688009
2021-08-16,FlyDubai,Dubai,Chennai,Business,First Flyer,323443.51391017577
2021-08-17,FlyDubai,Dubai,Chennai,Business,First Flyer,319008.7083091227
2021-08-18,FlyDubai,Dubai,Chennai,Business,First Flyer,339980.2714756211
2021-08-19,FlyDubai,Dubai,Chennai,Business,First Flyer,331582.9611181223
2021-08-20,FlyDubai,Dubai,Chennai,Business,First Flyer,353147.9261101721
2021-08-21,FlyDubai,Dubai,Chennai,Business,First Flyer,328112.74865979725
2021-08-22,FlyDubai,Dubai,Chennai,Business,First Flyer,322279.4695324235
2021-08-23,FlyDubai,Dubai,Chennai,Business,First Flyer,322972.56227865804
2021-08-24,FlyDubai,Dubai,Chennai,Business,First Flyer,318537.7566823359
2021-08-25,FlyDubai,Dubai,Chennai,Business,First Flyer,339509.31985365174
2021-08-26,FlyDubai,Dubai,Chennai,Business,First Flyer,331112.00950095855
2021-08-27,FlyDubai,Dubai,Chennai,Business,First Flyer,352676.9744978863
2021-08-28,FlyDubai,Dubai,Chennai,Business,First Flyer,327641.79705225566
2021-08-29,FlyDubai,Dubai,Chennai,Business,First Flyer,321808.5179297399
2021-08-30,FlyDubai,Dubai,Chennai,Business,First Flyer,322501.61067594704
2021-08-31,FlyDubai,Dubai,Chennai,Business,First Flyer,318066.8050797156
2021-09-01,FlyDubai,Dubai,Chennai,Business,First Flyer,339038.368251026
2021-09-02,FlyDubai,Dubai,Chennai,Business,First Flyer,330641.057898299
2021-09-03,FlyDubai,Dubai,Chennai,Business,First Flyer,352206.0229021809
